order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
493,13319,2025-08-09,Delivered,Net Banking,138.7,5.0
494,2984,2025-11-15,Delivered,UPI,142.72,
495,5039,2025-01-23,Delivered,Credit Card,85.92,2.0
496,14079,2025-03-31,Delivered,Credit Card,73.82,8.0
497,13141,2025-09-17,Delivered,Credit Card,60.65,7.0
498,6354,2025-01-23,Delivered,Credit Card,87.45,6.0
499,15460,2025-11-29,Delivered,Debit Card,114.39,4.0
500,18855,2025-11-27,Delivered,Net Banking,159.53,5.0
501,10926,2025-02-06,Delivered,Credit Card,51.11,
502,13514,2025-06-12,Delivered,UPI,90.53,5.0
503,5565,2025-07-19,Delivered,UPI,160.31,6.0
504,19463,2025-09-12,Delivered,Credit Card,193.27,
505,5592,2025-07-31,Delivered,COD,101.78,
506,17813,2025-01-01,Delivered,UPI,107.3,2.0
507,18650,2025-02-19,Delivered,UPI,206.5,8.0
508,14347,2025-11-11,Delivered,Debit Card,167.95,
509,16223,2025-10-29,Delivered,UPI,88.94,
510,9252,2025-01-07,Delivered,Credit Card,185.2,2.0
511,18502,2025-01-06,Delivered,UPI,75.06,
512,14785,2025-11-17,Delivered,UPI,70.31,
513,6587,2025-05-22,Delivered,UPI,197.81,
514,714,2025-06-09,Delivered,Wallet,46.22,4.0
515,10853,2025-12-15,Delivered,UPI,80.36,
516,16800,2025-11-30,Delivered,UPI,149.9,
517,17212,2025-06-02,Shipped,Credit Card,156.23,
518,16685,2025-11-01,Delivered,Net Banking,75.74,
519,4356,2025-06-28,Delivered,UPI,212.26,4.0
520,8577,2025-06-18,Delivered,Wallet,125.18,
521,12350,2025-01-08,Delivered,Debit Card,56.18,
522,13321,2025-10-30,Delivered,Credit Card,53.94,6.0
523,6745,2025-11-04,Delivered,UPI,55.64,
524,13803,2025-10-22,Delivered,UPI,92.23,5.0
525,11869,2025-12-21,Delivered,Debit Card,213.2,3.0
526,11347,2025-01-18,Delivered,COD,77.81,3.0
527,13267,2025-12-22,Delivered,UPI,71.79,4.0
528,12121,2025-11-19,Delivered,COD,152.52,4.0
529,3356,2025-02-14,Cancelled,UPI,188.46,
530,17507,2025-01-16,Delivered,Debit Card,181.41,
531,4930,2025-01-08,Cancelled,Wallet,133.5,
532,14829,2025-02-14,Delivered,UPI,126.93,
533,3527,2025-11-07,Delivered,UPI,218.1,
534,13231,2025-05-25,Delivered,Wallet,219.24,
535,17998,2025-09-01,Delivered,COD,162.85,
536,185,2025-06-03,Delivered,Wallet,215.79,4.0
537,19645,2025-08-12,Delivered,UPI,188.39,
538,609,2025-04-20,Delivered,Credit Card,213.98,1.0
539,220,2025-12-01,Delivered,Debit Card,192.31,
540,17150,2025-08-31,Delivered,Credit Card,143.91,
541,14102,2025-07-02,Delivered,Debit Card,71.54,
542,2113,2025-04-20,Delivered,UPI,93.63,
543,18821,2025-04-28,Shipped,Debit Card,210.7,7.0
544,13406,2025-10-01,Delivered,COD,187.01,8.0
545,2227,2025-06-10,Cancelled,UPI,113.47,
546,17211,2025-08-09,Delivered,Credit Card,118.68,1.0
547,9695,2025-12-28,Delivered,UPI,95.21,5.0
548,5672,2025-05-05,Shipped,Wallet,188.51,
549,16488,2025-06-10,Delivered,COD,100.0,2.0
550,14712,2025-05-07,Delivered,UPI,133.8,1.0
551,12515,2025-02-03,Delivered,Credit Card,211.66,6.0
552,18074,2025-12-14,Shipped,Credit Card,125.0,6.0
553,17228,2025-10-17,Shipped,Credit Card,67.87,
554,4610,2025-08-29,Delivered,UPI,124.05,
555,17602,2025-01-09,Delivered,Net Banking,178.45,
556,7536,2025-11-11,Delivered,Wallet,213.37,
557,8693,2025-01-27,Delivered,COD,153.95,
558,19492,2025-02-19,Delivered,Debit Card,50.45,
559,15171,2025-02-02,Delivered,UPI,170.03,
560,6495,2025-02-26,Delivered,Net Banking,191.57,2.0
561,12977,2025-09-07,Delivered,UPI,63.34,1.0
562,10821,2025-01-31,Shipped,Debit Card,137.09,8.0
563,2370,2025-09-06,Delivered,Credit Card,109.3,
564,17820,2025-10-25,Shipped,Credit Card,42.1,
565,16430,2025-06-30,Delivered,UPI,98.66,2.0
566,15561,2025-09-08,Delivered,Debit Card,204.49,
567,11184,2025-05-19,Delivered,UPI,73.24,
568,4491,2025-10-16,Delivered,Credit Card,193.21,
569,17720,2025-12-28,Delivered,Debit Card,167.09,2.0
570,7114,2025-05-14,Delivered,Credit Card,49.8,
571,399,2025-08-27,Delivered,Wallet,185.32,
572,19670,2025-12-23,Delivered,UPI,125.79,
573,17225,2025-01-12,Delivered,Debit Card,151.79,7.0
574,12505,2025-04-21,Delivered,UPI,116.78,3.0
575,245,2025-03-04,Delivered,COD,211.61,1.0
576,4627,2025-08-27,Delivered,Net Banking,123.88,
577,9146,2025-03-11,Delivered,COD,105.42,5.0
578,12614,2025-05-05,Delivered,UPI,134.92,5.0
579,14092,2025-06-20,Delivered,Debit Card,89.62,
580,15781,2025-01-20,Delivered,Debit Card,55.99,
581,11129,2025-04-28,Cancelled,Credit Card,121.33,
582,13126,2025-03-30,Delivered,UPI,123.1,8.0
583,16222,2025-06-18,Shipped,UPI,165.81,4.0
584,14351,2025-12-31,Delivered,COD,130.38,7.0
585,19149,2025-12-31,Delivered,Credit Card,215.55,7.0
586,17514,2025-03-13,Delivered,Credit Card,102.51,8.0
587,3404,2025-10-07,Delivered,Credit Card,58.83,
588,19016,2025-11-29,Delivered,Net Banking,68.7,6.0
589,4137,2025-07-23,Delivered,Credit Card,80.43,5.0
590,19849,2025-10-14,Delivered,Wallet,171.21,
591,13963,2025-06-12,Delivered,Wallet,164.84,
592,12613,2025-08-23,Delivered,COD,218.9,6.0
593,6539,2025-07-01,Shipped,COD,117.33,
594,2701,2025-04-30,Delivered,Debit Card,124.8,2.0
595,2559,2025-02-26,Delivered,UPI,210.2,
596,17348,2025-04-26,Delivered,Debit Card,101.17,1.0
597,8710,2025-11-26,Delivered,UPI,209.0,8.0
598,11196,2025-12-02,Delivered,UPI,169.61,
599,18727,2025-11-20,Delivered,Debit Card,48.86,
600,5248,2025-04-26,Delivered,Debit Card,69.93,
601,15266,2025-11-30,Delivered,UPI,147.36,2.0
602,9498,2025-03-03,Shipped,UPI,107.38,
603,4319,2025-11-19,Shipped,Credit Card,90.59,
604,17058,2025-04-19,Delivered,Credit Card,156.27,8.0
605,13551,2025-09-14,Delivered,Debit Card,120.79,7.0
606,1888,2025-10-18,Delivered,Debit Card,144.49,
607,10875,2025-01-29,Delivered,UPI,213.3,8.0
608,17031,2025-04-25,Delivered,COD,212.83,
609,1350,2025-09-04,Delivered,Net Banking,63.0,8.0
610,8391,2025-08-23,Delivered,UPI,199.88,
611,16105,2025-11-27,Delivered,COD,106.99,7.0
612,17165,2025-09-12,Delivered,UPI,41.27,8.0
613,15517,2025-03-21,Delivered,Credit Card,145.56,7.0
614,6183,2025-10-27,Delivered,UPI,57.62,5.0
615,10218,2025-12-19,Delivered,Debit Card,118.2,5.0
616,14756,2025-09-13,Delivered,Debit Card,124.31,
617,3091,2025-07-02,Delivered,UPI,54.97,
618,11940,2025-11-04,Delivered,Wallet,137.19,1.0
619,14363,2025-06-29,Shipped,Credit Card,200.84,
620,16992,2025-02-28,Delivered,Debit Card,62.49,
621,2247,2025-01-31,Delivered,Credit Card,79.11,7.0
622,6644,2025-06-05,Delivered,Net Banking,171.62,2.0
623,10875,2025-10-05,Shipped,Net Banking,94.48,
624,13958,2025-10-01,Delivered,Credit Card,197.34,6.0
625,14551,2025-07-27,Delivered,UPI,108.35,
626,5205,2025-06-21,Delivered,Debit Card,172.77,
627,279,2025-09-17,Delivered,Debit Card,159.34,
628,13822,2025-12-19,Delivered,Wallet,121.97,
629,18287,2025-04-25,Shipped,Net Banking,117.22,
630,15960,2025-08-07,Delivered,UPI,71.53,
631,12500,2025-11-15,Delivered,Debit Card,143.7,
632,19609,2025-04-13,Delivered,Credit Card,122.34,
633,8721,2025-04-13,Delivered,UPI,72.14,4.0
634,10564,2025-11-26,Cancelled,Debit Card,78.12,
635,240,2025-12-20,Delivered,Debit Card,86.73,5.0
636,18980,2025-09-27,Delivered,UPI,136.11,
637,11713,2025-09-10,Cancelled,UPI,149.45,2.0
638,7859,2025-07-25,Delivered,Credit Card,163.61,
639,925,2025-10-27,Shipped,Credit Card,116.14,7.0
640,7323,2025-12-21,Delivered,UPI,153.2,
641,76,2025-05-30,Delivered,Debit Card,136.71,
642,6540,2025-04-26,Delivered,Debit Card,65.53,5.0
643,19100,2025-12-23,Delivered,Debit Card,98.68,3.0
644,3130,2025-07-17,Delivered,Wallet,148.18,
645,10928,2025-03-09,Delivered,Debit Card,175.87,8.0
646,3764,2025-11-26,Delivered,Wallet,134.06,
647,15670,2025-02-09,Delivered,Debit Card,141.94,
648,11250,2025-07-22,Delivered,Wallet,164.26,
649,4098,2025-10-20,Delivered,Net Banking,101.33,
650,17340,2025-11-25,Delivered,Credit Card,72.41,
651,15684,2025-01-31,Delivered,Debit Card,208.23,8.0
652,19098,2025-09-24,Delivered,UPI,180.23,
653,11,2025-11-04,Delivered,Wallet,142.87,3.0
654,9237,2025-09-02,Delivered,Credit Card,179.78,1.0
655,19998,2025-04-11,Delivered,Credit Card,111.44,
656,16222,2025-09-25,Delivered,Credit Card,71.45,
657,16607,2025-12-03,Delivered,Credit Card,191.52,4.0
658,12474,2025-12-10,Delivered,COD,194.43,
659,14190,2025-10-06,Delivered,Credit Card,111.41,
660,16108,2025-03-31,Delivered,Net Banking,165.88,
661,1840,2025-03-28,Delivered,UPI,106.94,
662,13801,2025-05-23,Delivered,UPI,149.87,1.0
663,16314,2025-03-15,Delivered,Wallet,208.49,
664,837,2025-04-03,Delivered,COD,139.75,
665,6029,2025-03-28,Delivered,Wallet,150.58,
666,6529,2025-02-07,Delivered,UPI,180.83,
667,17087,2025-07-26,Delivered,Net Banking,163.48,
668,15614,2025-04-20,Delivered,Credit Card,103.89,6.0
669,13131,2025-12-30,Cancelled,Credit Card,173.12,
670,16096,2025-06-14,Shipped,Debit Card,189.15,
671,9169,2025-09-07,Delivered,COD,194.05,
672,17519,2025-12-16,Delivered,Wallet,214.99,4.0
673,4791,2025-10-31,Delivered,Net Banking,128.52,
674,14036,2025-11-05,Delivered,Wallet,164.42,
675,4949,2025-12-13,Shipped,Debit Card,104.3,
676,817,2025-11-15,Delivered,COD,158.24,8.0
677,5784,2025-11-29,Cancelled,Wallet,111.85,
678,9936,2025-12-05,Delivered,Debit Card,194.69,
679,16852,2025-07-13,Delivered,Debit Card,205.97,2.0
680,10264,2025-03-03,Delivered,Wallet,114.6,1.0
681,3597,2025-11-11,Delivered,Debit Card,106.14,
682,19873,2025-11-14,Delivered,Wallet,215.92,7.0
683,5534,2025-08-15,Delivered,Debit Card,104.64,
684,19745,2025-10-26,Delivered,UPI,172.08,
685,18808,2025-12-05,Delivered,UPI,211.76,
686,10885,2025-07-27,Shipped,UPI,62.47,
687,1831,2025-07-26,Delivered,Credit Card,171.65,7.0
688,13849,2025-12-03,Delivered,UPI,161.23,8.0
689,16902,2025-07-31,Delivered,UPI,95.41,
690,9003,2025-11-07,Delivered,Debit Card,152.56,
691,4892,2025-11-11,Delivered,Credit Card,198.76,
692,16058,2025-05-06,Delivered,Credit Card,74.53,
693,10921,2025-12-31,Delivered,Debit Card,210.5,
694,4004,2025-11-13,Delivered,UPI,151.51,
695,19068,2025-10-12,Shipped,UPI,126.91,
696,19030,2025-05-31,Delivered,UPI,81.22,
697,7427,2025-03-06,Delivered,Credit Card,69.44,2.0
698,1299,2025-05-15,Delivered,Credit Card,75.24,
699,12654,2025-02-03,Delivered,Debit Card,58.09,
700,6412,2025-11-21,Cancelled,UPI,183.45,5.0
701,1342,2025-10-22,Delivered,Credit Card,124.73,5.0
702,17902,2025-04-05,Delivered,Wallet,212.2,
703,19970,2025-03-21,Shipped,Debit Card,53.61,
704,7059,2025-04-09,Delivered,COD,59.08,
705,14834,2025-06-13,Delivered,UPI,96.38,
706,1338,2025-07-11,Delivered,Debit Card,52.46,7.0
707,7462,2025-01-31,Delivered,Credit Card,70.97,
708,2183,2025-01-29,Shipped,UPI,47.74,
709,1112,2025-05-18,Delivered,Credit Card,196.7,1.0
710,11828,2025-09-05,Delivered,UPI,44.27,
711,16041,2025-09-26,Delivered,Credit Card,40.89,
712,9163,2025-09-24,Delivered,Credit Card,123.49,4.0
713,10551,2025-07-23,Delivered,Debit Card,76.72,
714,5547,2025-12-19,Delivered,UPI,144.79,3.0
715,14675,2025-10-19,Delivered,Wallet,74.38,
716,7293,2025-07-10,Delivered,Credit Card,47.37,
717,1365,2025-07-02,Delivered,UPI,167.65,3.0
718,3332,2025-07-30,Delivered,Debit Card,210.2,
719,2593,2025-05-15,Delivered,Wallet,188.63,6.0
720,8783,2025-12-01,Cancelled,COD,201.9,
721,1321,2025-07-22,Delivered,UPI,101.12,5.0
722,16130,2025-09-11,Delivered,UPI,124.76,6.0
723,18266,2025-03-27,Delivered,UPI,86.56,1.0
724,5097,2025-04-16,Delivered,Debit Card,121.69,6.0
725,9795,2025-12-11,Delivered,Debit Card,218.66,5.0
726,10461,2025-01-20,Delivered,Debit Card,51.15,
727,19735,2025-05-15,Delivered,Credit Card,188.78,
728,1333,2025-07-14,Delivered,Net Banking,207.21,5.0
729,13321,2025-05-12,Delivered,Credit Card,94.53,
730,6956,2025-05-24,Delivered,UPI,209.15,8.0
731,10127,2025-12-31,Delivered,Wallet,67.01,
732,4403,2025-08-16,Delivered,Debit Card,141.18,5.0
733,3234,2025-07-22,Delivered,Debit Card,171.67,7.0
734,4986,2025-06-15,Delivered,Credit Card,108.25,7.0
735,1429,2025-10-25,Delivered,UPI,115.67,
736,5671,2025-10-09,Delivered,UPI,99.62,5.0
737,13753,2025-09-10,Delivered,Wallet,103.95,4.0
738,13040,2025-03-09,Delivered,Credit Card,145.17,
739,11106,2025-02-15,Delivered,Wallet,95.13,
740,10,2025-07-12,Delivered,Wallet,67.83,
741,2550,2025-11-01,Delivered,UPI,52.7,
742,16842,2025-01-26,Delivered,COD,111.88,
743,5564,2025-12-01,Delivered,Net Banking,200.66,
744,18354,2025-11-16,Shipped,UPI,45.3,
745,17510,2025-03-22,Delivered,Credit Card,149.95,5.0
746,3141,2025-06-11,Delivered,Credit Card,53.48,
747,18066,2025-01-23,Delivered,Debit Card,79.73,
748,12613,2025-01-18,Delivered,Credit Card,101.79,
749,12650,2025-06-13,Delivered,Wallet,171.45,
750,17052,2025-05-09,Delivered,Wallet,66.5,
751,8153,2025-11-03,Delivered,Credit Card,142.84,
752,14651,2025-04-18,Delivered,UPI,191.88,
753,13321,2025-10-27,Delivered,Credit Card,122.69,
754,15451,2025-05-01,Delivered,Credit Card,199.27,
755,13212,2025-08-04,Delivered,UPI,95.1,7.0
756,1614,2025-11-18,Delivered,Debit Card,54.71,
757,5944,2025-03-05,Delivered,UPI,154.8,5.0
758,18868,2025-05-18,Delivered,COD,166.53,2.0
759,4545,2025-10-10,Delivered,Credit Card,73.56,8.0
760,9537,2025-03-24,Shipped,UPI,113.91,
761,7211,2025-01-26,Delivered,Wallet,127.67,
762,1714,2025-12-25,Delivered,Credit Card,201.44,
763,3642,2025-05-17,Delivered,UPI,58.76,8.0
764,5838,2025-11-25,Delivered,Credit Card,200.21,7.0
765,9352,2025-03-28,Cancelled,Wallet,48.61,
766,17510,2025-07-26,Delivered,Wallet,67.01,1.0
767,10388,2025-11-22,Delivered,UPI,50.09,
768,13052,2025-01-23,Delivered,Debit Card,147.81,1.0
769,8575,2025-10-18,Delivered,UPI,160.06,5.0
770,17420,2025-02-20,Delivered,Credit Card,201.39,3.0
771,13260,2025-03-31,Delivered,Debit Card,202.74,
772,1808,2025-05-20,Delivered,Credit Card,156.61,
773,9635,2025-04-28,Delivered,UPI,87.61,
774,16527,2025-05-27,Delivered,UPI,202.96,
775,14632,2025-10-01,Delivered,Credit Card,108.42,
776,18222,2025-04-07,Delivered,Net Banking,179.13,5.0
777,4626,2025-08-28,Delivered,Credit Card,59.17,
778,19599,2025-08-21,Delivered,Net Banking,89.7,
779,5803,2025-04-06,Delivered,Credit Card,155.29,3.0
780,1024,2025-01-30,Delivered,UPI,152.23,7.0
781,9991,2025-04-09,Delivered,Wallet,76.92,
782,2217,2025-09-12,Delivered,UPI,198.54,7.0
783,13593,2025-04-11,Delivered,Credit Card,190.53,8.0
784,18120,2025-03-25,Delivered,Wallet,102.25,
785,18525,2025-12-12,Delivered,Credit Card,202.36,
786,12207,2025-12-19,Delivered,UPI,188.44,
787,10727,2025-06-06,Delivered,Debit Card,203.28,
788,19894,2025-10-25,Delivered,Net Banking,120.75,
789,11620,2025-01-27,Delivered,UPI,113.02,2.0
790,18646,2025-12-03,Delivered,Credit Card,215.15,
791,18443,2025-05-16,Delivered,COD,124.66,2.0
792,5887,2025-10-22,Delivered,UPI,90.79,
793,275,2025-09-15,Shipped,UPI,165.3,
794,8860,2025-06-07,Delivered,Debit Card,211.21,5.0
795,17232,2025-01-29,Delivered,Debit Card,42.17,2.0
796,16707,2025-08-29,Delivered,UPI,100.79,6.0
797,12127,2025-01-27,Delivered,Net Banking,210.19,
798,3173,2025-12-19,Delivered,Net Banking,109.98,
799,2156,2025-06-18,Delivered,Net Banking,133.64,
800,19146,2025-04-26,Delivered,COD,134.26,6.0
801,8499,2025-03-23,Delivered,Credit Card,136.69,
802,12980,2025-01-28,Cancelled,Net Banking,187.24,1.0
803,18233,2025-10-05,Shipped,UPI,181.18,2.0
804,17416,2025-12-29,Delivered,Net Banking,104.32,2.0
805,11350,2025-06-30,Delivered,UPI,78.33,
806,9852,2025-10-04,Shipped,UPI,209.81,
807,14651,2025-07-09,Delivered,Debit Card,126.83,
808,7038,2025-06-08,Delivered,Wallet,51.63,3.0
809,12557,2025-05-23,Delivered,Credit Card,185.03,7.0
810,469,2025-11-30,Delivered,COD,94.5,5.0
811,16473,2025-10-20,Delivered,UPI,162.46,
812,19969,2025-11-19,Cancelled,Credit Card,148.36,
813,19147,2025-02-06,Delivered,UPI,190.06,3.0
814,7274,2025-05-22,Delivered,Wallet,108.2,
815,10655,2025-03-23,Delivered,Credit Card,77.99,
816,4840,2025-03-08,Delivered,UPI,103.35,
817,6123,2025-11-26,Delivered,UPI,117.04,2.0
818,9239,2025-11-28,Delivered,COD,198.26,
819,14889,2025-08-12,Cancelled,UPI,110.73,7.0
820,358,2025-04-13,Delivered,Credit Card,74.92,
821,7921,2025-12-24,Delivered,Wallet,170.17,
822,11142,2025-02-11,Delivered,Debit Card,154.23,7.0
823,4365,2025-10-25,Delivered,UPI,68.21,
824,1584,2025-05-10,Delivered,Debit Card,209.38,
825,10828,2025-06-07,Delivered,UPI,137.64,
826,12784,2025-11-02,Delivered,Credit Card,207.59,6.0
827,12826,2025-01-14,Delivered,Debit Card,113.0,
828,7205,2025-07-04,Delivered,UPI,101.83,
829,4860,2025-06-10,Delivered,UPI,147.48,
830,4481,2025-04-14,Delivered,UPI,83.78,
831,828,2025-12-20,Delivered,UPI,167.21,
832,3717,2025-07-14,Delivered,UPI,184.46,
833,16369,2025-06-20,Delivered,UPI,68.63,
834,61,2025-09-28,Delivered,Net Banking,53.66,
835,904,2025-10-15,Delivered,UPI,178.19,
836,2570,2025-04-14,Delivered,UPI,158.47,3.0
837,8476,2025-05-01,Delivered,Wallet,67.24,
838,6726,2025-01-15,Delivered,Debit Card,194.06,
839,3570,2025-12-29,Delivered,Net Banking,206.56,7.0
840,2225,2025-01-01,Delivered,Credit Card,135.14,6.0
841,18848,2025-07-08,Delivered,UPI,177.75,
842,18336,2025-06-24,Delivered,Debit Card,97.54,7.0
843,15458,2025-11-03,Delivered,Credit Card,163.14,
844,5167,2025-01-26,Delivered,UPI,147.62,8.0
845,6523,2025-05-04,Delivered,Wallet,172.98,5.0
846,13299,2025-10-09,Delivered,Net Banking,203.95,
847,5928,2025-12-25,Delivered,Debit Card,157.96,
848,10646,2025-12-30,Delivered,Wallet,155.44,
849,13038,2025-03-12,Delivered,UPI,219.08,2.0
850,10462,2025-01-27,Delivered,Net Banking,215.97,5.0
851,8325,2025-07-12,Delivered,COD,140.26,6.0
852,7002,2025-01-14,Delivered,Debit Card,41.39,7.0
853,15561,2025-07-04,Delivered,COD,180.58,
854,14720,2025-12-15,Delivered,UPI,91.43,
855,13870,2025-11-14,Delivered,UPI,71.78,
856,7542,2025-01-17,Delivered,Debit Card,53.96,3.0
857,15524,2025-01-09,Cancelled,Credit Card,106.16,3.0
858,19205,2025-06-14,Delivered,Debit Card,191.92,
859,13727,2025-02-11,Delivered,Debit Card,212.21,
860,8208,2025-05-25,Shipped,Credit Card,129.55,
861,15942,2025-10-02,Delivered,COD,50.29,
862,12259,2025-05-13,Delivered,UPI,213.07,
863,17578,2025-05-23,Shipped,Wallet,85.2,2.0
864,14200,2025-01-30,Delivered,UPI,128.16,
865,15405,2025-12-03,Delivered,UPI,180.61,8.0
866,13321,2025-11-09,Delivered,UPI,160.01,
867,1832,2025-05-28,Delivered,UPI,99.54,
868,9784,2025-08-06,Delivered,Credit Card,218.46,
869,1134,2025-07-13,Delivered,Credit Card,143.19,
870,9047,2025-03-26,Delivered,UPI,57.9,
871,14281,2025-04-01,Delivered,UPI,132.39,6.0
872,8492,2025-07-15,Delivered,Net Banking,79.11,
873,27,2025-06-15,Delivered,Debit Card,144.2,
874,7459,2025-06-08,Delivered,Debit Card,70.91,
875,1370,2025-11-13,Shipped,Debit Card,132.7,
876,15620,2025-01-09,Delivered,UPI,147.69,1.0
877,15677,2025-12-20,Delivered,Debit Card,176.74,5.0
878,16127,2025-10-30,Delivered,Debit Card,52.27,7.0
879,626,2025-11-30,Delivered,Credit Card,130.58,2.0
880,659,2025-09-12,Delivered,Net Banking,153.16,1.0
881,18178,2025-04-23,Delivered,Credit Card,180.6,4.0
882,2517,2025-07-23,Shipped,Net Banking,133.52,1.0
883,13367,2025-06-25,Delivered,Credit Card,112.75,5.0
884,15921,2025-03-10,Delivered,Credit Card,73.89,7.0
885,9055,2025-12-25,Delivered,Credit Card,151.78,
886,10955,2025-04-30,Delivered,UPI,149.77,
887,4622,2025-01-16,Delivered,UPI,200.31,
888,18567,2025-07-11,Delivered,COD,156.88,8.0
889,6100,2025-02-10,Delivered,UPI,126.71,
890,4420,2025-11-10,Delivered,Credit Card,96.6,
891,10570,2025-01-13,Cancelled,UPI,119.26,4.0
892,3854,2025-01-19,Delivered,Credit Card,215.43,
893,13681,2025-10-29,Delivered,Wallet,58.7,
894,10380,2025-02-18,Delivered,Wallet,73.64,
895,2985,2025-08-08,Delivered,COD,116.71,3.0
896,1358,2025-09-02,Delivered,Net Banking,172.94,7.0
897,2781,2025-12-30,Delivered,UPI,169.71,
898,2778,2025-04-11,Delivered,Credit Card,64.36,5.0
899,6322,2025-04-28,Delivered,UPI,214.64,
900,16648,2025-01-25,Delivered,UPI,196.55,
901,1155,2025-01-19,Delivered,Wallet,67.07,
902,2588,2025-06-10,Delivered,UPI,85.24,
903,6122,2025-09-16,Shipped,Wallet,155.69,3.0
904,11086,2025-09-17,Delivered,Net Banking,64.76,
905,15240,2025-10-25,Delivered,Credit Card,96.51,
906,18524,2025-07-30,Delivered,Credit Card,150.75,2.0
907,8302,2025-10-30,Cancelled,Credit Card,107.99,1.0
908,2113,2025-03-12,Delivered,Credit Card,142.13,8.0
909,4331,2025-09-06,Delivered,Debit Card,190.73,1.0
910,5843,2025-10-26,Delivered,UPI,93.66,
911,15727,2025-08-11,Cancelled,UPI,197.75,
912,13679,2025-10-09,Delivered,Net Banking,107.34,
913,4240,2025-02-24,Delivered,UPI,146.84,
914,16769,2025-06-23,Delivered,Credit Card,166.59,7.0
915,17184,2025-11-17,Delivered,COD,89.78,7.0
916,17688,2025-05-06,Delivered,COD,115.23,
917,5615,2025-12-01,Delivered,Net Banking,140.73,
918,2714,2025-12-28,Delivered,Credit Card,184.96,
919,2075,2025-02-23,Delivered,Wallet,48.16,8.0
920,8038,2025-02-26,Delivered,Credit Card,197.37,
921,8637,2025-05-27,Delivered,Debit Card,179.28,2.0
922,17375,2025-08-08,Delivered,UPI,107.86,2.0
923,5491,2025-10-21,Delivered,Debit Card,125.95,
924,12599,2025-01-25,Delivered,COD,219.33,6.0
925,15779,2025-10-27,Delivered,UPI,93.96,1.0
926,5514,2025-03-05,Delivered,UPI,152.15,
927,5488,2025-02-01,Delivered,UPI,114.18,
928,13348,2025-08-24,Delivered,UPI,54.67,4.0
929,14490,2025-01-29,Delivered,Debit Card,129.92,5.0
930,19243,2025-01-28,Delivered,UPI,84.62,
931,16990,2025-08-30,Delivered,Debit Card,193.74,
932,16432,2025-10-02,Delivered,UPI,119.92,7.0
933,13791,2025-12-07,Delivered,COD,60.57,
934,2416,2025-12-19,Delivered,UPI,69.82,5.0
935,16187,2025-07-07,Delivered,Credit Card,74.4,5.0
936,18789,2025-09-10,Delivered,UPI,198.39,3.0
937,7856,2025-10-26,Delivered,Credit Card,120.33,8.0
938,6337,2025-12-08,Delivered,Credit Card,41.08,1.0
939,10515,2025-01-09,Delivered,Wallet,133.14,
940,19183,2025-03-27,Cancelled,Credit Card,162.2,
941,1037,2025-07-24,Delivered,COD,43.98,
942,14104,2025-04-02,Delivered,UPI,115.14,5.0
943,16293,2025-07-21,Delivered,Debit Card,204.73,
944,15790,2025-09-24,Delivered,Debit Card,199.03,
945,11347,2025-10-23,Delivered,COD,175.78,5.0
946,18513,2025-11-12,Delivered,COD,67.09,5.0
947,2731,2025-12-30,Delivered,UPI,162.86,
948,5021,2025-11-25,Delivered,UPI,82.86,
949,6213,2025-05-17,Shipped,UPI,70.39,7.0
950,162,2025-04-25,Delivered,Net Banking,181.58,
951,7483,2025-04-30,Delivered,Debit Card,113.58,
