return_id,order_id,order_item_id,return_date,return_qty,reason,refund_amount
495,5450,11200,2025-10-06,1,Size Issue,15007.06
496,5468,11236,2025-08-11,1,Damaged,10920.38
497,5503,11313,2025-02-15,1,Wrong Item,11796.94
498,5508,11322,2025-08-06,1,Damaged,17589.46
499,5518,11339,2025-08-16,1,Size Issue,68186.8
500,5556,11420,2025-12-25,1,Changed Mind,69107.48
501,5571,11459,2025-06-05,1,Not as Expected,58543.96
502,5604,11524,2025-10-16,1,Not as Expected,85668.34
503,5624,11561,2025-09-25,1,Wrong Item,5968.89
504,5636,11581,2025-06-11,1,Damaged,1608.36
505,5638,11588,2025-02-10,1,Damaged,13146.12
506,5665,11637,2025-11-01,1,Not as Expected,17996.89
507,5678,11669,2025-11-18,1,Size Issue,13018.03
508,5684,11687,2025-12-08,1,Not as Expected,19573.94
509,5694,11710,2025-10-14,1,Damaged,5007.22
510,5711,11740,2025-06-10,1,Size Issue,61984.23
511,5748,11817,2025-01-29,1,Not as Expected,18264.97
512,5769,11856,2025-06-25,1,Size Issue,5648.29
513,5772,11865,2025-12-31,1,Size Issue,10555.7
514,5775,11870,2025-05-30,1,Changed Mind,8191.4
515,5786,11892,2025-08-07,1,Wrong Item,12218.5
516,5786,11893,2025-08-20,1,Changed Mind,4949.87
517,5787,11894,2025-12-09,1,Size Issue,5623.38
518,5795,11915,2025-07-08,1,Changed Mind,4747.3
519,5800,11922,2025-11-28,1,Wrong Item,75095.68
520,5842,12013,2025-07-13,1,Not as Expected,16365.39
521,5858,12050,2025-01-09,1,Damaged,3042.08
522,5887,12113,2025-05-02,1,Damaged,71169.78
523,5898,12137,2025-02-26,1,Changed Mind,16414.44
524,5901,12145,2025-09-29,1,Wrong Item,21944.53
525,5919,12173,2025-08-30,1,Damaged,10824.51
526,5922,12181,2025-09-02,1,Size Issue,6373.36
527,5951,12234,2025-06-12,3,Not as Expected,46512.17
528,5951,12235,2025-05-19,1,Changed Mind,15440.84
529,5952,12236,2025-07-22,1,Damaged,7231.53
530,5960,12250,2025-09-24,1,Changed Mind,6184.15
531,5968,12270,2025-10-31,1,Damaged,11762.0
532,5975,12283,2025-05-06,2,Wrong Item,28644.86
533,5976,12285,2025-12-06,1,Wrong Item,13967.75
534,5983,12305,2025-08-26,1,Changed Mind,72922.62
535,5994,12325,2025-08-18,1,Damaged,7329.15
536,6036,12408,2025-12-31,1,Changed Mind,26400.63
537,6056,12450,2025-06-02,1,Wrong Item,3794.41
538,6061,12461,2025-04-08,1,Wrong Item,18595.24
539,6096,12527,2025-12-31,1,Wrong Item,13370.14
540,6104,12540,2025-04-09,1,Not as Expected,9826.28
541,6135,12596,2025-12-31,1,Size Issue,26759.6
542,6142,12608,2025-03-08,1,Size Issue,15010.4
543,6147,12614,2025-02-14,1,Not as Expected,19977.33
544,6152,12626,2025-10-22,1,Changed Mind,2378.43
545,6160,12642,2025-04-22,1,Damaged,5439.58
546,6174,12676,2025-03-28,1,Size Issue,8278.02
547,6174,12679,2025-04-23,1,Damaged,74933.91
548,6176,12683,2025-08-13,2,Wrong Item,9575.62
549,6178,12690,2025-02-22,2,Wrong Item,21732.9
550,6194,12728,2025-08-09,1,Changed Mind,15454.53
551,6204,12744,2025-02-04,2,Damaged,33419.97
552,6222,12774,2025-03-10,2,Damaged,4980.28
553,6223,12775,2025-06-12,4,Changed Mind,43069.97
554,6233,12803,2025-07-27,1,Not as Expected,74915.56
555,6248,12827,2025-05-13,2,Size Issue,46619.04
556,6249,12830,2025-08-24,1,Wrong Item,53425.19
557,6263,12861,2025-12-02,1,Changed Mind,34805.92
558,6266,12865,2025-12-31,1,Size Issue,42527.82
559,6289,12912,2025-11-28,1,Damaged,3707.46
560,6290,12916,2025-10-15,1,Damaged,93611.59
561,6299,12940,2025-07-22,2,Wrong Item,47068.15
562,6308,12963,2025-11-09,1,Changed Mind,14160.54
563,6321,12990,2025-02-23,1,Size Issue,7216.64
564,6322,12991,2025-11-19,1,Changed Mind,12531.84
565,6329,13003,2025-03-02,1,Damaged,22660.08
566,6340,13025,2025-05-25,1,Not as Expected,2934.52
567,6347,13039,2025-04-05,1,Size Issue,18996.71
568,6352,13051,2025-12-16,1,Size Issue,15315.33
569,6363,13073,2025-08-03,1,Size Issue,51710.7
570,6373,13094,2025-08-29,1,Damaged,4622.7
571,6385,13112,2025-11-19,1,Size Issue,69771.6
572,6398,13141,2025-10-14,2,Wrong Item,8890.76
573,6405,13151,2025-06-23,1,Size Issue,742.62
574,6433,13210,2025-04-11,1,Not as Expected,614.47
575,6438,13218,2025-09-28,1,Damaged,19464.27
576,6468,13278,2025-05-13,1,Damaged,2378.43
577,6483,13304,2025-10-28,3,Damaged,76658.27
578,6520,13379,2025-10-03,1,Size Issue,26759.6
579,6579,13491,2025-03-21,1,Changed Mind,5367.04
580,6595,13524,2025-12-31,1,Damaged,16852.86
581,6632,13607,2025-03-05,1,Wrong Item,25817.09
582,6666,13664,2025-03-18,1,Damaged,65539.28
583,6674,13678,2025-12-31,1,Not as Expected,8250.76
584,6678,13684,2025-05-01,2,Changed Mind,10755.17
585,6687,13707,2025-07-31,2,Damaged,15633.02
586,6695,13725,2025-11-21,3,Damaged,14270.58
587,6696,13731,2025-02-04,1,Damaged,62202.96
588,6703,13744,2025-06-10,1,Damaged,11517.62
589,6725,13795,2025-02-26,1,Wrong Item,71169.78
590,6732,13813,2025-05-30,1,Wrong Item,1787.07
591,6751,13855,2025-10-30,4,Not as Expected,13445.68
592,6761,13876,2025-05-31,1,Damaged,20362.05
593,6796,13949,2025-06-24,1,Wrong Item,11677.36
594,6803,13968,2025-12-11,1,Wrong Item,13508.0
595,6807,13975,2025-10-10,1,Size Issue,7019.88
596,6875,14107,2025-04-08,1,Size Issue,73179.95
597,6877,14109,2025-06-24,2,Damaged,10866.54
598,6893,14137,2025-06-08,1,Damaged,9988.83
599,6897,14142,2025-02-14,1,Damaged,33613.78
600,6904,14158,2025-12-11,2,Size Issue,22515.18
601,6915,14177,2025-12-05,1,Damaged,21934.92
602,6924,14195,2025-08-17,1,Wrong Item,2568.29
603,6946,14232,2025-07-21,1,Size Issue,71169.78
604,6947,14234,2025-10-02,1,Wrong Item,1787.07
605,6955,14250,2025-11-12,1,Changed Mind,11745.0
606,6975,14290,2025-08-22,1,Size Issue,16473.19
607,6979,14297,2025-06-23,1,Damaged,17405.8
608,6989,14317,2025-05-15,1,Not as Expected,3173.19
609,6991,14321,2025-07-18,1,Not as Expected,76531.21
610,6998,14333,2025-10-15,1,Damaged,6708.8
611,7004,14342,2025-10-31,1,Wrong Item,7676.27
612,7038,14408,2025-12-02,2,Not as Expected,4257.97
613,7038,14409,2025-11-30,1,Damaged,61476.94
614,7087,14497,2025-05-03,1,Changed Mind,10098.31
615,7152,14622,2025-08-07,1,Wrong Item,7830.78
616,7159,14640,2025-04-28,1,Size Issue,7087.97
617,7208,14754,2025-05-09,1,Size Issue,6470.55
618,7214,14766,2025-12-02,1,Changed Mind,57746.08
619,7226,14785,2025-08-27,1,Wrong Item,12453.89
620,7241,14810,2025-08-03,1,Changed Mind,35063.32
621,7250,14830,2025-02-04,1,Size Issue,8319.11
622,7276,14885,2025-09-20,1,Not as Expected,2100.24
623,7286,14909,2025-09-12,1,Changed Mind,5090.79
624,7322,14992,2025-10-20,1,Damaged,63678.23
625,7328,15007,2025-12-02,1,Changed Mind,14821.07
626,7349,15043,2025-11-12,1,Changed Mind,393.06
627,7360,15061,2025-03-09,1,Damaged,7493.55
628,7382,15099,2025-12-01,1,Size Issue,3671.29
629,7396,15122,2025-12-31,1,Changed Mind,10928.94
630,7397,15124,2025-12-31,1,Size Issue,13146.12
631,7414,15156,2025-10-11,3,Damaged,15079.3
632,7458,15245,2025-02-28,1,Changed Mind,1796.52
633,7464,15259,2025-03-17,1,Size Issue,26759.6
634,7475,15286,2025-12-07,2,Size Issue,1885.67
635,7476,15293,2025-07-10,1,Wrong Item,11163.98
636,7482,15307,2025-12-06,1,Changed Mind,5823.38
637,7498,15342,2025-08-14,1,Not as Expected,67424.0
638,7507,15362,2025-11-15,1,Damaged,67295.29
639,7519,15384,2025-06-28,1,Not as Expected,17007.89
640,7521,15387,2025-10-24,1,Changed Mind,15571.42
641,7578,15514,2025-03-16,1,Damaged,59932.45
642,7611,15582,2025-11-14,1,Size Issue,13018.03
643,7636,15639,2025-08-14,2,Size Issue,10879.16
644,7648,15663,2025-04-23,1,Wrong Item,16432.65
645,7665,15699,2025-12-23,1,Wrong Item,24944.86
646,7677,15723,2025-03-22,1,Size Issue,85084.37
647,7679,15726,2025-08-13,1,Size Issue,3583.61
648,7697,15767,2025-01-22,1,Changed Mind,9197.8
649,7715,15804,2025-11-07,1,Damaged,5820.38
650,7716,15806,2025-12-07,1,Damaged,46196.86
651,7722,15817,2025-12-21,1,Damaged,6465.46
652,7776,15938,2025-04-13,1,Wrong Item,23235.38
653,7779,15943,2025-10-05,1,Not as Expected,1554.98
654,7785,15958,2025-04-30,1,Size Issue,16235.57
655,7790,15970,2025-02-21,1,Changed Mind,5524.83
656,7791,15973,2025-12-15,1,Size Issue,7087.97
657,7794,15978,2025-08-09,1,Wrong Item,5303.18
658,7805,15995,2025-11-24,1,Damaged,4035.2
659,7809,16005,2025-05-31,1,Size Issue,9571.1
660,7818,16023,2025-10-09,1,Damaged,6869.73
661,7818,16024,2025-10-04,1,Changed Mind,21152.47
662,7827,16044,2025-10-30,1,Changed Mind,29506.58
663,7851,16095,2025-11-24,1,Wrong Item,15179.22
664,7858,16110,2025-12-22,1,Changed Mind,5162.94
665,7876,16151,2025-02-16,1,Wrong Item,3929.29
666,7893,16184,2025-09-11,3,Not as Expected,21163.67
667,7894,16186,2025-03-05,1,Wrong Item,7167.87
668,7918,16239,2025-05-31,1,Size Issue,1928.81
669,7924,16248,2025-03-09,1,Damaged,710.61
670,7941,16287,2025-12-31,1,Size Issue,2600.53
671,7957,16314,2025-12-04,1,Size Issue,8622.53
672,7971,16342,2025-11-19,2,Changed Mind,3927.34
673,7990,16378,2025-03-25,2,Changed Mind,4565.84
674,7993,16385,2025-10-26,1,Wrong Item,31325.33
675,7998,16398,2025-06-20,3,Changed Mind,41566.46
676,8002,16409,2025-09-27,1,Size Issue,11212.7
677,8014,16431,2025-07-27,1,Wrong Item,59932.45
678,8021,16448,2025-11-29,1,Not as Expected,26683.2
679,8027,16466,2025-12-21,1,Size Issue,4370.95
680,8029,16471,2025-11-11,1,Size Issue,2304.3
681,8039,16494,2025-01-07,3,Not as Expected,179797.34
682,8049,16512,2025-05-14,1,Size Issue,4795.15
683,8050,16515,2025-12-31,1,Not as Expected,74469.42
684,8071,16559,2025-04-15,1,Damaged,2710.97
685,8075,16568,2025-08-25,1,Size Issue,2688.38
686,8110,16639,2025-11-16,1,Not as Expected,10830.06
687,8110,16640,2025-11-12,1,Wrong Item,84371.49
688,8130,16686,2025-01-30,1,Not as Expected,6184.15
689,8158,16745,2025-09-21,1,Not as Expected,7521.7
690,8175,16783,2025-06-09,1,Damaged,7019.88
691,8245,16927,2025-12-28,1,Changed Mind,10328.19
692,8267,16978,2025-09-30,1,Not as Expected,3078.28
693,8274,16991,2025-08-11,1,Damaged,81099.93
694,8289,17019,2025-12-31,1,Not as Expected,13783.8
695,8326,17085,2025-12-31,1,Wrong Item,11070.12
696,8338,17103,2025-12-30,1,Wrong Item,1602.08
697,8339,17105,2025-01-25,1,Size Issue,9401.25
698,8340,17108,2025-11-10,1,Damaged,16815.65
699,8343,17114,2025-07-24,1,Changed Mind,74915.56
700,8367,17160,2025-08-30,1,Changed Mind,12214.53
701,8378,17187,2025-09-27,1,Size Issue,28807.25
702,8415,17260,2025-09-09,1,Not as Expected,3649.94
703,8437,17302,2025-12-07,1,Damaged,2139.17
704,8445,17318,2025-03-05,2,Not as Expected,42126.64
705,8448,17323,2025-07-24,1,Damaged,24772.71
706,8459,17352,2025-06-27,2,Wrong Item,64016.12
707,8468,17373,2025-09-03,1,Damaged,74915.56
708,8480,17402,2025-04-12,1,Not as Expected,13414.84
709,8485,17413,2025-12-31,1,Size Issue,13783.8
710,8500,17438,2025-02-07,1,Damaged,47303.54
711,8509,17457,2025-07-12,1,Size Issue,16349.12
712,8544,17526,2025-03-27,2,Not as Expected,38452.56
713,8568,17573,2025-10-14,1,Not as Expected,2516.67
714,8577,17589,2025-10-23,1,Changed Mind,14374.7
715,8584,17600,2025-12-12,2,Size Issue,6953.92
716,8591,17614,2025-09-06,1,Damaged,12086.37
717,8596,17630,2025-11-28,1,Damaged,39817.78
718,8610,17655,2025-07-11,1,Wrong Item,18220.89
719,8615,17666,2025-10-15,1,Size Issue,29161.08
720,8634,17705,2025-06-25,1,Not as Expected,6024.77
721,8636,17708,2025-05-03,1,Damaged,13719.94
722,8647,17733,2025-12-31,2,Wrong Item,4266.73
723,8663,17761,2025-04-03,1,Wrong Item,9669.1
724,8666,17765,2025-11-10,1,Changed Mind,1124.82
725,8667,17769,2025-06-27,1,Changed Mind,42527.82
726,8671,17779,2025-11-12,1,Size Issue,6283.04
727,8679,17792,2025-01-31,1,Changed Mind,48789.24
728,8680,17795,2025-02-04,1,Damaged,5945.57
729,8709,17849,2025-10-30,2,Wrong Item,154009.4
730,8709,17851,2025-11-11,1,Size Issue,35566.34
731,8744,17924,2025-02-06,1,Not as Expected,11297.83
732,8755,17950,2025-12-31,2,Wrong Item,10227.33
733,8760,17963,2025-07-21,1,Changed Mind,3733.16
734,8773,17983,2025-03-08,1,Size Issue,11402.62
735,8780,17996,2025-12-17,1,Wrong Item,4290.54
736,8782,17999,2025-02-15,1,Wrong Item,5702.48
737,8796,18026,2025-07-16,1,Wrong Item,1696.32
738,8804,18041,2025-04-25,3,Size Issue,12002.53
739,8804,18043,2025-04-20,1,Wrong Item,3802.6
740,8817,18067,2025-07-19,1,Not as Expected,19415.45
741,8821,18073,2025-11-28,1,Damaged,2425.21
742,8825,18083,2025-04-29,1,Size Issue,78849.97
743,8828,18090,2025-06-01,1,Changed Mind,72922.62
744,8834,18097,2025-12-26,1,Size Issue,5257.17
745,8865,18154,2025-12-05,1,Changed Mind,17272.71
746,8883,18198,2025-11-13,1,Damaged,441.4
747,8894,18222,2025-07-22,1,Changed Mind,12086.37
748,8909,18249,2025-01-13,1,Size Issue,5351.01
749,8941,18309,2025-07-23,1,Damaged,8745.32
750,8959,18350,2025-10-05,1,Wrong Item,6305.94
751,8965,18362,2025-08-31,3,Changed Mind,11094.48
752,8989,18411,2025-06-20,1,Wrong Item,16365.39
753,8997,18423,2025-11-30,2,Size Issue,49545.42
754,9058,18532,2025-06-10,2,Changed Mind,17486.3
755,9065,18543,2025-12-03,1,Damaged,15179.29
756,9069,18553,2025-02-27,1,Damaged,3802.6
757,9072,18558,2025-04-25,1,Damaged,6571.46
758,9076,18568,2025-03-13,2,Wrong Item,13488.39
759,9090,18596,2025-12-31,1,Damaged,15504.06
760,9097,18606,2025-03-17,1,Changed Mind,17272.71
761,9099,18612,2025-02-24,1,Damaged,29845.92
762,9114,18639,2025-05-18,1,Size Issue,18844.01
763,9117,18645,2025-11-04,3,Wrong Item,17107.44
764,9132,18673,2025-02-27,1,Size Issue,10470.12
765,9140,18695,2025-12-31,1,Not as Expected,63678.23
766,9153,18720,2025-08-11,2,Not as Expected,142339.56
767,9158,18739,2025-12-06,1,Not as Expected,6667.39
768,9183,18784,2025-03-15,2,Wrong Item,17619.25
769,9198,18813,2025-05-26,1,Size Issue,5241.04
770,9199,18815,2025-11-02,1,Damaged,2048.26
771,9208,18841,2025-04-16,1,Wrong Item,5662.67
772,9209,18844,2025-06-13,1,Changed Mind,29721.1
773,9211,18851,2025-07-01,1,Changed Mind,6949.85
774,9215,18857,2025-10-20,1,Not as Expected,34678.54
775,9220,18870,2025-12-04,1,Damaged,3963.29
776,9319,19074,2025-02-02,1,Wrong Item,1390.65
777,9322,19079,2025-03-26,1,Wrong Item,18647.62
778,9323,19083,2025-04-15,1,Size Issue,30478.37
779,9326,19091,2025-02-14,1,Not as Expected,9595.34
780,9331,19098,2025-12-10,1,Changed Mind,14902.79
781,9333,19102,2025-11-25,1,Changed Mind,4445.38
782,9376,19182,2025-04-10,1,Not as Expected,18974.03
783,9385,19205,2025-09-27,1,Size Issue,3225.5
784,9402,19243,2025-06-08,1,Changed Mind,4160.43
785,9406,19255,2025-10-20,1,Changed Mind,1963.67
786,9427,19304,2025-11-29,1,Damaged,8520.23
787,9442,19330,2025-09-11,1,Size Issue,1997.88
788,9448,19347,2025-11-30,1,Size Issue,3359.84
789,9467,19389,2025-10-27,1,Wrong Item,3802.6
790,9476,19412,2025-04-07,3,Changed Mind,1496.8
791,9482,19423,2025-01-25,1,Size Issue,19573.94
792,9509,19480,2025-03-03,1,Size Issue,29930.22
793,9518,19496,2025-02-10,1,Wrong Item,74915.56
794,9522,19503,2025-08-25,2,Size Issue,9160.14
795,9523,19504,2025-09-05,1,Damaged,13145.77
796,9537,19534,2025-03-01,2,Damaged,144768.02
797,9562,19581,2025-11-20,1,Size Issue,12453.89
798,9563,19583,2025-10-22,1,Changed Mind,77286.53
799,9575,19610,2025-04-08,1,Changed Mind,34805.92
800,9586,19630,2025-02-09,1,Size Issue,8319.11
801,9589,19636,2025-03-10,1,Changed Mind,33613.78
802,9590,19639,2025-11-07,1,Changed Mind,7067.66
803,9601,19660,2025-06-03,1,Changed Mind,8191.4
804,9640,19736,2025-05-24,1,Size Issue,1000.81
805,9650,19756,2025-06-25,2,Damaged,3038.02
806,9665,19782,2025-11-11,1,Changed Mind,7014.58
807,9671,19791,2025-06-23,1,Changed Mind,31324.52
808,9678,19808,2025-12-02,3,Changed Mind,202272.01
809,9686,19821,2025-08-04,1,Damaged,18181.8
810,9698,19845,2025-10-30,1,Size Issue,13855.49
811,9719,19889,2025-09-24,1,Size Issue,4445.38
812,9721,19891,2025-09-03,1,Damaged,2865.16
813,9723,19893,2025-03-12,1,Not as Expected,11141.55
814,9763,19973,2025-05-02,2,Not as Expected,10016.64
815,9764,19976,2025-06-09,1,Size Issue,10973.7
816,9775,20001,2025-08-13,1,Size Issue,9874.66
817,9793,20035,2025-11-09,1,Not as Expected,53159.78
818,9812,20078,2025-12-31,2,Size Issue,66604.14
819,9817,20088,2025-03-15,1,Damaged,18959.46
820,9832,20113,2025-10-07,3,Changed Mind,66464.86
821,9833,20116,2025-07-15,1,Size Issue,6037.92
822,9867,20194,2025-10-08,1,Not as Expected,102637.99
823,9873,20214,2025-09-03,1,Changed Mind,7554.86
824,9875,20222,2025-12-12,1,Size Issue,21407.68
825,9880,20229,2025-07-30,1,Not as Expected,4445.38
826,9889,20250,2025-12-31,1,Size Issue,1436.99
827,9898,20268,2025-06-14,1,Wrong Item,2829.87
828,9906,20282,2025-07-14,1,Changed Mind,3778.57
829,9923,20330,2025-12-31,1,Changed Mind,6824.65
830,9934,20362,2025-12-31,1,Wrong Item,14905.38
831,9941,20379,2025-12-31,1,Not as Expected,526.59
832,9947,20395,2025-12-02,2,Damaged,24907.77
833,9951,20406,2025-10-31,1,Changed Mind,9879.21
834,9957,20419,2025-10-03,2,Size Issue,24684.84
835,9964,20431,2025-09-06,1,Wrong Item,4989.53
836,9973,20445,2025-01-25,1,Wrong Item,74915.56
837,9988,20472,2025-09-01,1,Wrong Item,21063.32
838,9989,20474,2025-08-14,2,Changed Mind,13739.46
839,10002,20502,2025-04-06,1,Changed Mind,3248.26
840,10007,20512,2025-11-22,1,Changed Mind,6824.65
841,10027,20560,2025-08-18,1,Not as Expected,6856.05
842,10047,20606,2025-02-06,1,Changed Mind,1429.66
843,10049,20612,2025-02-04,1,Not as Expected,15730.72
844,10057,20630,2025-08-15,2,Not as Expected,13677.42
845,10060,20635,2025-12-04,1,Wrong Item,14178.86
846,10086,20687,2025-06-30,1,Size Issue,45415.1
847,10089,20694,2025-06-16,2,Size Issue,56740.62
848,10097,20715,2025-12-18,1,Changed Mind,3425.26
849,10103,20727,2025-06-06,1,Not as Expected,6470.55
850,10105,20730,2025-08-25,1,Size Issue,10824.51
851,10120,20762,2025-11-09,1,Changed Mind,56205.97
852,10136,20796,2025-08-14,1,Size Issue,15179.22
853,10140,20805,2025-06-09,1,Not as Expected,19890.9
854,10146,20818,2025-06-05,1,Size Issue,45415.1
855,10148,20825,2025-05-11,1,Not as Expected,2048.26
856,10192,20917,2025-01-26,1,Wrong Item,14772.59
857,10192,20918,2025-02-14,1,Wrong Item,1053.76
858,10207,20948,2025-11-09,1,Wrong Item,8278.02
859,10230,21002,2025-06-24,2,Changed Mind,34327.58
860,10259,21057,2025-09-24,1,Changed Mind,3578.9
861,10276,21099,2025-06-12,1,Size Issue,72563.1
862,10277,21100,2025-10-28,1,Damaged,11931.54
863,10280,21103,2025-11-20,1,Damaged,18165.69
864,10302,21143,2025-08-21,2,Wrong Item,45517.6
865,10308,21154,2025-06-08,1,Size Issue,12264.73
866,10322,21189,2025-12-31,1,Changed Mind,4225.58
867,10330,21210,2025-11-22,1,Wrong Item,528.28
868,10339,21226,2025-07-28,1,Damaged,11764.85
869,10340,21230,2025-04-26,1,Not as Expected,8734.47
870,10340,21231,2025-04-09,1,Changed Mind,33267.68
871,10346,21244,2025-09-27,1,Not as Expected,51971.47
872,10351,21252,2025-07-02,2,Not as Expected,5831.08
873,10354,21259,2025-11-30,2,Wrong Item,1858.33
874,10379,21304,2025-10-28,1,Size Issue,5689.7
875,10413,21369,2025-11-11,2,Size Issue,166461.05
876,10450,21441,2025-08-27,1,Not as Expected,80152.92
877,10456,21452,2025-06-22,1,Wrong Item,23730.68
878,10458,21459,2025-11-05,1,Wrong Item,3042.31
879,10475,21498,2025-12-25,1,Not as Expected,5662.67
880,10481,21509,2025-11-18,2,Changed Mind,22758.94
881,10484,21517,2025-11-13,1,Size Issue,3733.16
882,10491,21534,2025-09-11,1,Size Issue,15889.83
883,10536,21636,2025-07-24,1,Wrong Item,2853.65
884,10582,21728,2025-07-11,1,Not as Expected,16292.43
885,10583,21729,2025-02-11,1,Not as Expected,2915.54
886,10589,21742,2025-12-27,1,Damaged,51091.98
887,10602,21772,2025-02-05,1,Wrong Item,1366.02
888,10609,21789,2025-04-20,1,Not as Expected,8191.4
889,10609,21792,2025-04-11,2,Damaged,36363.6
890,10615,21807,2025-01-12,1,Damaged,14532.55
891,10649,21880,2025-05-26,1,Damaged,26759.6
892,10709,21985,2025-09-06,1,Wrong Item,1539.65
893,10710,21988,2025-07-06,1,Damaged,17226.73
894,10715,21997,2025-10-10,1,Damaged,6628.98
895,10734,22031,2025-12-02,2,Damaged,9268.64
896,10740,22041,2025-06-18,1,Size Issue,2282.55
897,10752,22071,2025-11-16,1,Not as Expected,52255.4
898,10757,22077,2025-03-08,1,Size Issue,6949.85
899,10762,22088,2025-02-04,1,Damaged,10241.85
900,10770,22103,2025-03-03,2,Not as Expected,12595.06
901,10780,22122,2025-07-23,1,Damaged,21467.45
902,10783,22127,2025-09-18,1,Not as Expected,15742.34
903,10813,22188,2025-12-10,1,Changed Mind,53930.43
904,10824,22212,2025-03-10,2,Size Issue,50437.22
905,10827,22220,2025-10-29,1,Changed Mind,5008.32
906,10845,22264,2025-06-01,1,Changed Mind,4250.1
907,10855,22290,2025-05-25,1,Changed Mind,72922.62
908,10862,22302,2025-09-10,1,Damaged,2176.28
909,10867,22313,2025-08-08,1,Damaged,55329.25
910,10873,22324,2025-04-15,1,Not as Expected,16750.23
911,10874,22327,2025-01-15,1,Size Issue,2224.69
912,10888,22357,2025-12-31,1,Changed Mind,3024.33
913,10900,22386,2025-07-04,3,Wrong Item,5397.19
914,10912,22409,2025-07-14,1,Not as Expected,2306.36
915,10917,22420,2025-09-27,1,Not as Expected,50753.93
916,10939,22465,2025-03-04,1,Damaged,16112.74
917,10955,22491,2025-06-04,1,Damaged,498.93
918,10957,22493,2025-02-11,1,Not as Expected,929.17
919,10978,22539,2025-05-18,1,Size Issue,3025.28
920,10979,22541,2025-08-26,1,Size Issue,15427.02
921,10979,22542,2025-07-31,2,Not as Expected,22425.4
922,10985,22553,2025-06-22,1,Size Issue,23502.74
923,10990,22559,2025-12-25,1,Size Issue,23447.81
924,10993,22562,2025-11-23,1,Size Issue,3016.84
925,11004,22585,2025-10-24,1,Changed Mind,375.19
926,11026,22626,2025-07-29,1,Changed Mind,677.9
927,11039,22647,2025-06-14,1,Not as Expected,16365.39
928,11055,22684,2025-12-04,1,Changed Mind,13781.38
929,11057,22686,2025-05-28,1,Damaged,45054.22
930,11061,22694,2025-08-17,1,Size Issue,3743.72
931,11090,22748,2025-05-16,1,Damaged,5421.17
932,11103,22777,2025-02-24,1,Wrong Item,77286.53
933,11119,22803,2025-12-31,1,Wrong Item,68027.74
934,11124,22810,2025-08-14,1,Changed Mind,5532.21
935,11134,22826,2025-06-15,1,Damaged,1554.98
936,11158,22881,2025-12-25,1,Wrong Item,9571.1
937,11170,22905,2025-07-26,1,Damaged,19996.54
938,11200,22967,2025-04-23,1,Changed Mind,3570.23
939,11231,23029,2025-05-28,1,Changed Mind,53930.43
940,11256,23073,2025-12-18,3,Damaged,11091.77
941,11258,23077,2025-09-01,1,Size Issue,6454.65
942,11288,23131,2025-09-29,1,Size Issue,6708.8
943,11289,23132,2025-10-12,1,Not as Expected,2248.83
944,11305,23169,2025-12-31,1,Size Issue,4791.33
